,equity
2014-03-14,9895.0
2014-03-17,10925.0
2014-03-18,10150.0
2014-03-19,10150.0
2014-03-20,10150.0
2014-03-21,10145.0
2014-03-24,10325.0
2014-03-25,10375.0
2014-03-26,10280.0
2014-03-27,10280.0
2014-03-28,10280.0
2014-03-31,10275.0
2014-04-01,9905.0
2014-04-02,9570.0
2014-04-03,9570.0
2014-04-04,9570.0
2014-04-07,9565.0
2014-04-08,9585.0
2014-04-09,9525.0
2014-04-10,9180.0
2014-04-11,9180.0
2014-04-14,9180.0
2014-04-15,9175.0
2014-04-16,8975.0
2014-04-17,8775.0
2014-04-18,8520.0
2014-04-21,8520.0
2014-04-22,8515.0
2014-04-23,8385.0
2014-04-24,8235.0
2014-04-25,8530.0
2014-04-28,8530.0
2014-04-29,8530.0
2014-04-30,8530.0
2014-05-01,8530.0
2014-05-02,8530.0
2014-05-05,8530.0
2014-05-06,8530.0
2014-05-07,8530.0
2014-05-08,8530.0
2014-05-09,8530.0
2014-05-12,8530.0
2014-05-13,8530.0
2014-05-14,8530.0
2014-05-15,8530.0
2014-05-16,8530.0
2014-05-19,8530.0
2014-05-20,8530.0
2014-05-21,8530.0
2014-05-22,8530.0
2014-05-23,8530.0
2014-05-27,8530.0
2014-05-28,8530.0
2014-05-29,8530.0
2014-05-30,8530.0
2014-06-02,8530.0
2014-06-03,8530.0
2014-06-04,8530.0
2014-06-05,8530.0
2014-06-06,8530.0
2014-06-09,8530.0
2014-06-10,8530.0
2014-06-11,8530.0
2014-06-12,8530.0
2014-06-13,8530.0
2014-06-16,8530.0
2014-06-17,8530.0
2014-06-18,8530.0
2014-06-19,8530.0
2014-06-20,8530.0
2014-06-23,8530.0
2014-06-24,8530.0
2014-06-25,8530.0
2014-06-26,8530.0
2014-06-27,8530.0
2014-06-30,8530.0
2014-07-01,8530.0
2014-07-02,8530.0
2014-07-03,8530.0
2014-07-07,8530.0
2014-07-08,8530.0
2014-07-09,8530.0
2014-07-10,8530.0
2014-07-11,8530.0
2014-07-14,8530.0
2014-07-15,8530.0
2014-07-16,8530.0
2014-07-17,8530.0
2014-07-18,8530.0
2014-07-21,8530.0
2014-07-22,8530.0
2014-07-23,8530.0
2014-07-24,8530.0
2014-07-25,8530.0
2014-07-28,8530.0
2014-07-29,8530.0
2014-07-30,8530.0
2014-07-31,8530.0
2014-08-01,8530.0
2014-08-04,8530.0
2014-08-05,8530.0
2014-08-06,8530.0
2014-08-07,8525.0
2014-08-08,9575.0
2014-08-11,8465.0
2014-08-12,7535.0
2014-08-13,7290.0
2014-08-14,7285.0
2014-08-15,6835.0
2014-08-18,6235.0
2014-08-19,6230.0
2014-08-20,6230.0
2014-08-21,6230.0
2014-08-22,6225.0
2014-08-25,6070.0
2014-08-26,6070.0
2014-08-27,6070.0
2014-08-28,6070.0
2014-08-29,6070.0
2014-09-02,6070.0
2014-09-03,6070.0
2014-09-04,6070.0
2014-09-05,6070.0
2014-09-08,6070.0
2014-09-09,6070.0
2014-09-10,6070.0
2014-09-11,6070.0
2014-09-12,6070.0
2014-09-15,6070.0
2014-09-16,6070.0
2014-09-17,6070.0
