,equity,delta
2015-01-27,-2974.0,-1.0
2015-01-28,-1411.5,-1.0
2015-01-29,-2374.0,-1.0
2015-01-30,-1224.0,-1.0
2015-02-02,-2286.5,-1.0
2015-02-03,-3752.0,0.0
2015-02-04,-3752.0,0.0
2015-02-05,-3752.0,0.0
2015-02-06,-3752.0,0.0
2015-02-09,-3752.0,0.0
2015-02-10,-3752.0,0.0
2015-02-11,-3752.0,0.0
2015-02-12,-3752.0,0.0
2015-02-13,-3752.0,0.0
2015-02-17,-3752.0,0.0
2015-02-18,-3752.0,0.0
2015-02-19,-3752.0,0.0
2015-02-20,-3752.0,0.0
2015-02-23,-3752.0,0.0
2015-02-24,-3752.0,0.0
2015-02-25,-3752.0,0.0
2015-02-26,-3752.0,0.0
2015-02-27,-3752.0,0.0
2015-03-02,-3752.0,0.0
2015-03-03,-3752.0,0.0
2015-03-04,-3752.0,0.0
2015-03-05,-3752.0,0.0
2015-03-06,-3752.0,0.0
2015-03-09,-3755.0,-1.0
2015-03-10,-2117.5,-1.0
2015-03-11,-1730.0,-1.0
2015-03-12,-3020.5,0.0
2015-03-13,-3023.5,-1.0
2015-03-16,-4511.0,-1.0
2015-03-17,-4323.5,-1.0
2015-03-18,-5470.0,0.0
2015-03-19,-5470.0,0.0
2015-03-20,-5470.0,0.0
2015-03-23,-5470.0,0.0
2015-03-24,-5470.0,0.0
2015-03-25,-5473.0,-1.0
2015-03-26,-5210.5,-1.0
2015-03-27,-5348.0,-1.0
2015-03-30,-6726.0,0.0
2015-03-31,-6726.0,0.0
2015-04-01,-6726.0,0.0
2015-04-02,-6726.0,0.0
2015-04-03,-6726.0,0.0
2015-04-06,-6726.0,0.0
2015-04-07,-6726.0,0.0
2015-04-08,-6726.0,0.0
2015-04-09,-6726.0,0.0
2015-04-10,-6726.0,0.0
2015-04-13,-6726.0,0.0
2015-04-14,-6726.0,0.0
2015-04-15,-6726.0,0.0
2015-04-16,-6726.0,0.0
2015-04-17,-6726.0,0.0
2015-04-20,-6726.0,0.0
2015-04-21,-6726.0,0.0
2015-04-22,-6726.0,0.0
2015-04-23,-6726.0,0.0
2015-04-24,-6726.0,0.0
2015-04-27,-6726.0,0.0
2015-04-28,-6726.0,0.0
2015-04-29,-6726.0,0.0
2015-04-30,-6726.0,0.0
2015-05-01,-6726.0,0.0
2015-05-04,-6726.0,0.0
2015-05-05,-6726.0,0.0
2015-05-06,-6726.0,0.0
2015-05-07,-6726.0,0.0
2015-05-08,-6726.0,0.0
2015-05-11,-6726.0,0.0
2015-05-12,-6726.0,0.0
2015-05-13,-6726.0,0.0
2015-05-14,-6726.0,0.0
2015-05-15,-6726.0,0.0
2015-05-18,-6729.0,-1.0
2015-05-19,-6566.5,-1.0
2015-05-20,-6604.0,-1.0
2015-05-21,-6929.0,-1.0
2015-05-22,-6704.0,-1.0
2015-05-26,-5504.0,-1.0
2015-05-27,-6529.0,-1.0
2015-05-28,-6341.5,-1.0
2015-05-29,-5866.5,-1.0
2015-06-01,-5941.5,-1.0
2015-06-02,-5766.5,-1.0
2015-06-03,-6066.5,-1.0
2015-06-04,-5041.5,-1.0
2015-06-05,-4916.5,-1.0
2015-06-08,-4441.5,-1.0
2015-06-09,-4304.0,-1.0
2015-06-10,-5694.5,0.0
2015-06-11,-5697.5,-1.0
2015-06-12,-4960.0,-1.0
2015-06-15,-4510.0,-1.0
2015-06-16,-5063.0,0.0
2015-06-17,-5066.0,-1.0
2015-06-18,-6166.0,-1.0
2015-06-19,-5628.5,-1.0
2015-06-22,-6166.0,-1.0
2015-06-23,-6266.0,-1.0
2015-06-24,-5566.0,-1.0
2015-06-25,-5191.0,-1.0
2015-06-26,-5091.0,-1.0
2015-06-29,-2894.0,0.0
2015-06-30,-2894.0,0.0
2015-07-01,-2894.0,0.0
2015-07-02,-2894.0,0.0
2015-07-06,-2894.0,0.0
2015-07-07,-2894.0,0.0
2015-07-08,-2894.0,0.0
2015-07-09,-2894.0,0.0
2015-07-10,-2894.0,0.0
2015-07-13,-2894.0,0.0
2015-07-14,-2894.0,0.0
2015-07-15,-2894.0,0.0
2015-07-16,-2894.0,0.0
2015-07-17,-2894.0,0.0
2015-07-20,-2894.0,0.0
2015-07-21,-2894.0,0.0
2015-07-22,-2894.0,0.0
2015-07-23,-2894.0,0.0
2015-07-24,-2897.0,-1.0
2015-07-27,-2150.0,0.0
2015-07-28,-2150.0,0.0
2015-07-29,-2150.0,0.0
2015-07-30,-2150.0,0.0
2015-07-31,-2150.0,0.0
2015-08-03,-2150.0,0.0
2015-08-04,-2150.0,0.0
2015-08-05,-2150.0,0.0
2015-08-06,-2150.0,0.0
2015-08-07,-2150.0,0.0
2015-08-10,-2150.0,0.0
2015-08-11,-2150.0,0.0
2015-08-12,-2150.0,0.0
2015-08-13,-2150.0,0.0
2015-08-14,-2150.0,0.0
2015-08-17,-2150.0,0.0
2015-08-18,-2150.0,0.0
2015-08-19,-2150.0,0.0
2015-08-20,-2150.0,0.0
2015-08-21,-2150.0,0.0
2015-08-24,-2153.0,-1.0
2015-08-25,-115.5,-1.0
2015-08-26,-3015.5,-1.0
2015-08-27,-4978.0,-1.0
2015-08-28,-5015.5,-1.0
2015-08-31,-4815.5,-1.0
2015-09-01,-1528.0,-1.0
2015-09-02,-2990.5,-1.0
2015-09-03,-3503.0,-1.0
2015-09-04,-2503.0,-1.0
2015-09-08,-4378.0,-1.0
2015-09-09,-3240.5,-1.0
2015-09-10,-3390.5,-1.0
2015-09-11,-3878.0,-1.0
2015-09-14,-3678.0,-1.0
2015-09-15,-5128.0,-1.0
2015-09-16,-5884.0,-1.0
2015-09-17,-5959.0,-1.0
2015-09-18,-3759.0,-1.0
