,equity
2015-04-16,24802.5
2015-04-17,23624.5
2015-04-20,23624.5
2015-04-21,23624.5
2015-04-22,23624.5
2015-04-23,23624.5
2015-04-24,23624.5
2015-04-27,23621.5
2015-04-28,23921.5
2015-04-29,23571.5
2015-04-30,22306.0
2015-05-01,22303.0
2015-05-04,22803.0
2015-05-05,21562.5
2015-05-06,21559.5
2015-05-07,22209.5
2015-05-08,23709.5
2015-05-11,23297.0
2015-05-12,22934.5
2015-05-13,22859.5
2015-05-14,23897.0
2015-05-15,24022.0
2015-05-18,24459.5
2015-05-19,24297.0
2015-05-20,24334.5
2015-05-21,24659.5
2015-05-22,24434.5
2015-05-26,23234.5
2015-05-27,24259.5
2015-05-28,24072.0
2015-05-29,23597.0
2015-06-01,23672.0
2015-06-02,23497.0
2015-06-03,23797.0
2015-06-04,22769.0
2015-06-05,22766.0
2015-06-08,22288.0
2015-06-09,22288.0
2015-06-10,22288.0
2015-06-11,22288.0
2015-06-12,22288.0
2015-06-15,22288.0
2015-06-16,22288.0
2015-06-17,22288.0
2015-06-18,22288.0
2015-06-19,22288.0
2015-06-22,22285.0
2015-06-23,22385.0
2015-06-24,21685.0
2015-06-25,21310.0
2015-06-26,21207.0
2015-06-29,21204.0
2015-06-30,21579.0
2015-07-01,22079.0
2015-07-02,22179.0
2015-07-06,21616.5
2015-07-07,22291.5
2015-07-08,20841.5
2015-07-09,21166.5
2015-07-10,22354.0
2015-07-13,23404.0
2015-07-14,23904.0
2015-07-15,23679.0
2015-07-16,24566.5
2015-07-17,24716.5
2015-07-20,24766.5
2015-07-21,24379.0
2015-07-22,23929.0
2015-07-23,23401.0
2015-07-24,23398.0
2015-07-27,22648.0
2015-07-28,24098.0
2015-07-29,24885.5
2015-07-30,24898.0
2015-07-31,24620.0
2015-08-03,24620.0
2015-08-04,24620.0
2015-08-05,24617.0
2015-08-06,23839.0
2015-08-07,23836.0
2015-08-10,25195.5
2015-08-11,25195.5
2015-08-12,25195.5
2015-08-13,25195.5
2015-08-14,25195.5
2015-08-17,25192.5
2015-08-18,24927.0
2015-08-19,24924.0
2015-08-20,22849.0
2015-08-21,19636.5
2015-08-24,16821.0
2015-08-25,16821.0
2015-08-26,16821.0
2015-08-27,16821.0
2015-08-28,16821.0
2015-08-31,16821.0
2015-09-01,16821.0
2015-09-02,16821.0
2015-09-03,16821.0
2015-09-04,16821.0
2015-09-08,16821.0
2015-09-09,16821.0
2015-09-10,16821.0
2015-09-11,16821.0
2015-09-14,16821.0
2015-09-15,16821.0
2015-09-16,16821.0
2015-09-17,16821.0
2015-09-18,16821.0
2015-09-21,16821.0
2015-09-22,16821.0
2015-09-23,16821.0
2015-09-24,16821.0
2015-09-25,16821.0
2015-09-28,16821.0
2015-09-29,16821.0
2015-09-30,16821.0
2015-10-01,16821.0
